ABN,Charity_Legal_Name,Other_Organisation_Names,Address_Type,Address_Line_1,Address_Line_2,Address_Line_3,Town_City,State,Postcode,Country,Charity_Website,Registration_Date,Date_Organisation_Established,Charity_Size,Number_of_Responsible_Persons,Financial_Year_End,Operates_in_ACT,Operates_in_NSW,Operates_in_NT,Operates_in_QLD,Operates_in_SA,Operates_in_TAS,Operates_in_VIC,Operates_in_WA,Operating_Countries,PBI,HPC,Preventing_or_relieving_suffering_of_animals,Advancing_Culture,Advancing_Education,Advancing_Health,Promote_or_oppose_a_change_to_law__government_poll_or_prac,Advancing_natual_environment,Promoting_or_protecting_human_rights,Purposes_beneficial_to_ther_general_public_and_other_analogous,Promoting_reconciliation__mutual_respect_and_tolerance,Advancing_Religion,Advancing_social_or_public_welfare,Advancing_security_or_safety_of_Australia_or_Australian_public,Aboriginal_or_TSI,Adults,Aged_Persons,Children,Communities_Overseas,Early_Childhood,Ethnic_Groups,Families,Females,Financially_Disadvantaged,LGBTIQA+,General_Community_in_Australia,Males,Migrants_Refugees_or_Asylum_Seekers,Other_Beneficiaries,Other_Charities,People_at_risk_of_homelessness,People_with_Chronic_Illness,People_with_Disabilities,Pre_Post_Release_Offenders,Rural_Regional_Remote_Communities,Unemployed_Person,Veterans_or_their_families,Victims_of_crime,Victims_of_Disasters,Youth,animals,environment,other_gender_identities
34707610227,The Table of St. Francis Inc.,The Table of St. Francis,Business,16 Matthew St,,,Nambour,QLD,4560,Australia,,19/05/2026,19/05/2026,,8,30-Jun,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,,,,Y,,,,,,,,,,,,
22678979265,THE TUKKA PROJECT LTD,The Tukka Project,Business,PO Box 3008,,,NORMAN PARK,QLD,4170,,https://thetukkaproject.org,09/07/2024,09/07/2024,Small,3,30-Jun,,,,Y,,,,,AUS,Y,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,,,,,,,,,,,,,,,Y,,,
84482659659,PNG Support for Life Inc,,Business,26 Great Eastern Ave,,,Sheidow Park,SA,5158,Australia,https://pngsupportforlife.com/,09/03/2025,09/03/2025,,4,30-Jun,,,,,Y,,,,PNG,,,,,,Y,,,,,,Y,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,,Y,,,,Y,Y,Y,Y,Y,Y,,Y,Y,Y,,,
49837990201,Greenslopes Reconciliation Action Group Inc,,Business,U 3 358 Old Cleveland Rd,,,Coorparoo,QLD,4151,Australia,www.greenslopesreconciliationactiongroup.com,03/06/2026,17/02/2026,,3,30-Jun,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,
81291033194,ASHBURY PUBLIC SCHOOL PARENTS AND CITIZENS ASSOCIATION,,Business,Ashbury Public School,,,Ashbury,NSW,2193,Australia,https://ashbury-public-school-pc.square.site/,03/12/2012,03/12/2012,,6,31-Dec,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,Y
81842726446,Hsiang Kuang Grand Buddhist Association Inc,Hsiang Kuang Pure Land Buddhist Centre,Business,120 Gordon Smiths Rd,,,Goombungee,QLD,4354,Australia,https://www.nmamtf.org.au/,01/04/2023,10/04/2025,,3,30-Jun,,,,Y,,,,,,,,,,,,,,,,,Y,,,,Y,Y,,,,Y,,Y,,,Y,Y,,,,,,,,Y,,,,,,,,Y
59502288298,GOD'S FINAL CALL CHURCH WESTERN AUSTRALIAN INC...,,Business,9 St Annes Tce,,,Meadow Springs,WA,6210,Australia,,18/05/2026,15/05/2026,,5,30-Jun,,,,,,,,Y,,,,,,,,,,,,,Y,,,,Y,,Y,,Y,,Y,Y,,,Y,Y,,,,,,,,,,,,,Y,,,
43247633710,Gear Family Foundation,,Business,77 Farrow Rd,,,Kobble Creek,QLD,4520,Australia,,12/05/2026,12/05/2026,,4,30-Jun,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
87707320889,KARNUP BAPTIST COLLEGE INC.,,Business,202 Pier St,,,Perth,WA,6000,Australia,,24/07/2025,21/04/2023,,6,31-Dec,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,
54965308226,THE LYLE FOUNDATION,,Business,U 3 61 Walters Dr,,,Osborne Park,WA,6017,Australia,,29/04/2026,29/04/2026,,6,30-Jun,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
26245897204,Albany Creek Garden Club Inc.,,Business,Po Box 318,,,Albany Creek,QLD,4035,Australia,qcgc.net,03/12/2012,01/07/2023,Small,4,30-Sep,,,,Y,,,,,AUS,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,
50689146478,RABBINICAL SUPPORT SERVICES LTD,,Business,36 Flood St,,,Bondi,NSW,2026,Australia,,17/07/2025,17/07/2025,,4,30-Jun,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
44678565805,MACARTHUR CONNECT LIMITED,,Business,"Level 3, Suite 303",351 Oran Park Drive,,Oran Park,NSW,2570,Australia,https://macarthurconnect.com.au/,26/06/2024,26/06/2024,,3,30-Jun,,Y,,,,,,,,Y,,,,,,,,,,,,Y,,,,Y,,,,Y,,,Y,,,,,,,,Y,Y,,,,Y,,,Y,,,
16949448676,Riding for the Disabled Association (NSW) Central Coast Centre Inc,,Business,Po Box 7301,,,Kariong,NSW,2250,Australia,,22/04/2026,22/04/2026,,10,31-Dec,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,,,,,,,,
29387577638,Merjer Foundation,,Business,L 12 Se 1 87-95 Pitt St,,,Sydney,NSW,2000,Australia,,27/04/2026,27/04/2026,,3,30-Jun,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
47697895739,JSM FOUNDATION LTD,,Business,19 Fitzroy Pl,,,Sandy Bay,TAS,7005,Australia,,08/05/2026,11/05/2026,,3,30-Jun,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,
15676094796,BUILDING WOMEN LTD,,Business,L 1 Se 1 89 King William St,,,Adelaide,SA,5000,Australia,buildingwomen.au,14/05/2024,27/03/2024,Small,3,30-Jun,,,,,Y,,,,AUS,Y,,,,Y,,,,,,,,Y,,Y,Y,,,,,Y,,Y,Y,,,,,,,Y,,,Y,,Y,,Y,,Y,,,Y
84686951968,CITYHOPE MINISTRIES LTD,Church of the Vale,Business,7 Rex Hills Dr,,,Ripley,QLD,4306,Australia,https://www.churchofthevale.com,09/05/2025,09/05/2025,Medium,7,31-Dec,,,,Y,,,,,AUS,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,,Y,,,,,,,,,,,,,,,,,,Y,,,
45676254863,SALAMS FOUNDATION LIMITED,,Business,62 Cascade Tce,,,Craigieburn,VIC,3064,Australia,www.salamsfoundation.org,07/10/2024,,Small,3,30-Jun,,,,,,,Y,,AUS,Y,,,,,,,,,,,,Y,,,,,Y,,,Y,Y,Y,Y,,Y,Y,,,,Y,Y,Y,Y,,Y,,Y,,,,,
30120139564,FRIENDS OF THE BRISBANE RANGES INC,Friends of Brisbane Ranges,Business,2200 Ballan Rd,,,Anakie,VIC,3213,Australia,https://fobr.org.au/,01/12/2023,03/10/1982,Small,6,30-Jun,,,,,,,Y,,AUS,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,Y,
67679668761,KAILASH FOUNDATION LIMITED,Kailash Ashram,Business,26 Wartook Rise,,,Wartook,VIC,3401,Australia,www.kailash.co,05/08/2024,05/08/2024,,5,30-Jun,,,,,,,Y,,,,,,,,Y,,,,,,Y,,,,Y,Y,,,,,,Y,Y,,Y,Y,,Y,,,Y,Y,,Y,,Y,Y,,Y,,,Y
11795249532,EAST KENWICK PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,21/08/1984,Small,6,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
76678188915,SHILOH CARES AUSTRALIA LTD,,Business,72 Redbank Plains Rd,,,Goodna,QLD,4300,Australia,,19/06/2024,14/06/2024,Small,2,30-Jun,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25544025335,Pacific Island Council of Tasmania Incorporated,Pacific Island Council Tasmania Incorporated,Business,1572 Nugent Rd,,,Nugent,TAS,7172,Australia,,29/02/2024,18/02/2022,Small,8,30-Jun,,,,,,Y,,,AUS,,,,Y,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,,,,,,,,,,,,,,
76918068417,Faith Ministry Centre,,Business,21 Braeswood Rd,,,Kings Park,VIC,3021,Australia,,14/10/2024,26/05/2024,,5,30-Jun,,,,,,,Y,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,Y,Y,Y,,,Y,Y,Y,,Y,,,,,,,,,,Y,,,
15697897162,Somali Council of NSW LTD,Somali Council of NSW,Business,1 Calliope St,,,Guildford,NSW,2161,Australia,somalicouncilofnsw.org,11/05/2026,11/05/2026,,4,30-Jun,,Y,,,,,,,,,,,Y,,,,,,,Y,,Y,,,Y,Y,Y,,Y,Y,Y,Y,,,Y,Y,Y,,Y,Y,,Y,,,Y,,Y,,Y,,,Y
50361228724,ROYAL NEW SOUTH WALES LANCERS ASSOCIATION,,Business,Po Box 7287,,,Penrith South,NSW,2750,Australia,,03/12/2012,03/12/2012,,6,31-Dec,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,
87697855397,NEWHAVEN COLLEGE HOLDING LIMITED,,Business,1770 Phillip Island Rd,,,Rhyll,VIC,3923,Australia,http://www.newhavencol.vic.edu.au/,07/05/2026,07/05/2026,,7,31-Dec,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,,,Y,,,,,,,,,,,,,Y,,,
53941975318,1717 Incorporated,,Business,10 Tomkinson St,,,Gunn,NT,0832,Australia,,12/08/2025,11/08/2025,,5,31-Dec,,,Y,,,,,,,Y,,,,Y,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,,Y,,,Y,,,Y
49689048842,COMPUTER AID INTERNATIONAL AUSTRALIA LTD,,Business,232 Unley Rd,,,Unley,SA,5061,Australia,,14/07/2025,14/07/2025,,3,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,PNG,Y,,,,,,,,,,,,,,Y,,,,Y,,Y,,,Y,,,,,,,,,,,Y,Y,,,,,,,
74386948951,Hadar Foundation,,Business,1 Nordsvan Dr,,,Wodonga,VIC,3690,Australia,,12/03/2025,17/02/2025,,3,30-Jun,,Y,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
75208405698,SOUTHERN GROVE PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,21/05/2018,,8,31-Dec,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70782184248,MULTICULTURAL EXCHANGE SOCIETY INCORPORATED,,Business,"SUITE 101, LEVEL 1",13 SPRING ST,,CHATSWOOD,NSW,2067,Australia,,21/08/2024,21/08/2024,,5,30-Jun,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
58678162402,SHILOH CHURCH LTD,,Business,72 Redbank Plains Rd,,,Goodna,QLD,4300,Australia,https://shilohchurch.com.au/,19/06/2024,13/06/2024,Small,2,30-Jun,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37678562091,AUSTRALASIAN CATHOLIC COALITION FOR CHURCH REFORM LTD,ACCCR,Business,22 Baker Ave,,,Kew East,VIC,3102,Australia,https://acccr.com.au,26/06/2024,26/06/2024,,9,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,"GBR, NZL, USA",,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
90956782727,Wanparta Aboriginal Corporation RNTBC,,Business,"C/- Maclean LegalSuite 156, Level 2 Equus Building580 Hay Street","Suite 156, Level 2 Equus Building",580 Hay Street,PERTH,WA,6000,Australia,https://www.wanparta.com.au/,03/12/2012,07/11/2006,,16,30-Jun,,,,,,,,Y,,Y,,,Y,Y,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33703421950,LIGHT COUNTRY COMMUNITY CENTRE INCORPORATED,,Business,7 Hill Street,,,Kapunda,SA,5373,Australia,,26/06/2024,12/06/2024,Small,6,30-Jun,,,,,Y,,,,AUS,,,,,,,,,,,,,Y,,Y,Y,Y,,,,Y,Y,Y,Y,,,Y,Y,,,Y,Y,Y,,Y,Y,Y,Y,Y,Y,,,Y
83705339833,MURRUMBIDGEE FIELD NATURALISTS INCORPORATED,,Business,Po Box 541,,,Leeton,NSW,2705,Australia,http://mfn.org.au/,01/07/2021,29/05/1996,Small,9,30-Jun,,Y,,,,,,,AUS,,,,,,,,Y,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,Y,Y,Y,
79441879663,VASSE PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,22/08/1990,Small,8,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,Y,,,Y,,Y,Y,Y,Y,Y,,,Y,,,Y,,,,,,,,,,,,,
55106264689,FRANKLAND RIVER PRIMARY SCHOOL PARENTS AND CITIZENS ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,04/04/1984,Small,6,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,
28425868553,CALADENIA PRIMARY SCHOOL PARENTS AND CITIZENS ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,18/09/2007,Small,4,31-Dec,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,
30838518230,Marriage Academy Inc,,Business,18 Steelwood St,,,Heathwood,QLD,4110,Australia,,30/08/2024,11/04/2023,Small,7,30-Jun,,,,,,,,,SDN,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,
25682988325,MHC FOUNDATION LTD,,Business,9 Claxton St,,,Adelaide,SA,5000,Australia,https://mentorhealthcare.com.au/,14/02/2025,14/02/2025,,5,30-Jun,,,,,Y,,,,,Y,,,,,,,,,,,,Y,,,,,Y,,,Y,,,Y,,,,Y,,,,,Y,,,,,,,Y,,,
13683935971,TITANS TOGETHER FOUNDATION LIMITED,,Business,76-104 Napper Rd,,,Parkwood,QLD,4214,Australia,,05/06/2025,23/01/2025,,4,31-Oct,,Y,,Y,,,,,,Y,,,,,,,,,,,,Y,,Y,,,Y,,,Y,,,Y,Y,Y,,Y,,Y,Y,Y,Y,,,,,,,Y,,,
65673223026,FIRST PEOPLES LEADING LIMITED,,Business,7 Lamanda Ct,,,Bilambil Heights,NSW,2486,Australia,firstpeoplesleading.com.au,07/12/2023,07/12/2023,Medium,5,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,AUS,,,,,Y,,,,,,Y,,,,Y,Y,Y,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,
76308794506,Central Tilba Public School Parents and Citizens Association,,Business,Central Tilba Primary School,,,Central Tilba,NSW,2546,Australia,https://centrtilba-p.schools.nsw.gov.au/school-life/community-involvement,24/03/2026,24/03/2026,,5,30-Jun,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,Y,,,,Y,,,,,,,,,Y,,,,,,,,
22679816730,WARDINGARRI WAY LTD,,Business,388 Dean St,,,Frenchville,QLD,4701,Australia,www.https://wardingarri.org.au/,10/09/2024,09/08/2024,,5,30-Jun,,,,Y,,,,,,,,,Y,,,,,,,Y,,,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,
97694776184,MINJERRIBAH WILDLIFE VETERINARY AND CONSERVATION FOUNDATION LIMITED,,Business,8 Bingle Rd,,,Dunwich,QLD,4183,Australia,www.mwvcf.org.au,29/01/2026,29/01/2026,,4,30-Jun,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,
64894080629,Amplimity Indigenous Corporation,,Business,7 Settler Lane,,,NARANGBA,QLD,4504,Australia,https://amplimity.org.au/,01/07/2025,01/07/2025,,4,30-Jun,,,,Y,,,,,,Y,,,Y,,,,,,,,,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,Y,Y,,,,Y,,,,Y,Y,,Y,,Y,,,Y
38676502686,COUNCIL OF AUSTRALIAN LAW DEANS LIMITED,"CALD, Council of Australian Law Deans",Business,Bond University,,,Robina,QLD,4226,Australia,https://cald.asn.au/,11/04/2024,11/04/2024,Small,5,31-Dec,,,,,,,,,AUS,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,
51673717149,GLOBAL REFUGEE ACADEMY LTD,,Business,28 Bathurst St,,,Woollahra,NSW,2025,Australia,https://globalrefugeeacademy.org/,18/12/2023,18/12/2023,Small,3,30-Jun,,,,,,,,,"AFG, IDN",Y,,,,Y,,,,Y,,,,Y,,,Y,,,Y,,Y,,,Y,,,,Y,,,Y,,,,Y,,,Y,Y,Y,,,
53240925232,Bawrrung Golf,,Business,42 West St,,,Nambucca Heads,NSW,2448,Australia,,01/06/2025,19/02/2025,,3,30-Jun,,Y,,,,,,,,,,,Y,,,,,,,,,Y,,Y,Y,Y,Y,,,,Y,Y,Y,,Y,Y,,,,,,,Y,Y,Y,,Y,,Y,,,Y
91190565337,Compassion Vineyard Strathalbyn Inc,,Business,1 Chapel Street,,,Strathalbyn,SA,5255,Australia,www.compassionvineyard.org,26/03/2026,23/03/2026,,6,30-Jun,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
92245101092,The Welland Institute Inc,,Business,7a Barrpowell St,,,Welland,SA,5007,Australia,welland.institute,28/04/2026,28/04/2026,,5,30-Jun,,,,,Y,,,,,,,,,,Y,,,,,,,Y,,Y,,,,,,Y,,,Y,Y,Y,,Y,,,Y,Y,Y,,,Y,,,,Y,,,
76914138772,MAARAKOOL PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,https://maarakoolpspandc.square.site/,25/08/2025,10/08/2025,,5,31-Dec,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
71430272522,MONASH MARKETING STUDENTS SOCIETY,,Business,21 Chancellors Walk,,,Clayton,VIC,3168,Australia,,23/05/2024,19/03/2001,,6,30-Jun,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,
89778647852,Dongara Playgroup Incorporated ,,Business,1 Moreton Terrace,,,Dongara,WA,6525,,,04/06/2025,13/09/1991,,4,30-Jun,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
80820193732,Maylands Playgroup Incorporated,,Business,5 Richard St,,,Maylands,WA,6051,,https://www.facebook.com/MaylandsPlaygroup,15/03/2013,08/03/1990,,3,30-Jun,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
93700850237,FUTURE HEALTH AUSTRALIA LIMITED,,Business,"Level 3, 180 George St",,,Sydney,NSW,2000,Australia,https://www.futurehealthaustralia.com/,29/07/2026,29/07/2026,,6,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
20156194882,Norfolk Island Christian Youth Ministry,,Business,36 New Cascade Rd,,,Norfolk Island,NSW,2899,Australia,https://www.facebook.com/profile.php?id=100082353074749,15/04/2017,15/04/2017,,6,30-Jun,,,,,,,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,Y,,,,Y,,Y,,,,,,,,,,,Y,,,
36683173724,Richmond Youth Brass Band Incorporated,,Business,Po Box 549,,,Richmond,VIC,3121,Australia,https://richmondyouthbrassband.godaddysites.com/,25/10/2022,01/12/2022,,6,30-Jun,,,,,,,Y,,,,,,Y,,,,,,,,,,,Y,,,Y,,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,Y,,,,,Y,,Y,,,Y
28797479894,Rewrite Your life starting today INC,,Business,U 2 191 Sylvan Beach Esp,,,Bellara,QLD,4507,Australia,https://rewriteyourlife.org/,10/02/2026,29/10/2025,,3,30-Jun,Y,Y,Y,Y,,,Y,Y,,Y,,,,Y,,,,,,,,,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,,Y
16542535672,Ensample Ministry Inc,,Business,5 Vincent St,,,Oak Park,VIC,3046,Australia,,05/03/2026,05/03/2026,,4,30-Jun,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,
84151343761,LAUNCESTON PHILATELIC SOCIETY LIMITED,,Business,87-89 Esplanade,,,Launceston,TAS,7250,Australia,https://launcestonstampclub.org.au/,03/12/2012,07/06/2011,,3,30-Jun,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
78825786401,Essington Christian Centre Incorporated,,Business,2-8 Bridge Rd,,,Westmead,NSW,2145,Australia,,06/05/2026,06/05/2026,,7,31-Dec,,Y,,,,,,,,,,,,,,,,,,,Y,,,,Y,Y,Y,,Y,Y,Y,,Y,,,,Y,,,,,Y,,,Y,,,,Y,,,
98919066873,Bobbi and Dee Foundation,,Business,L 7 77 Market St,,,Wollongong,NSW,2500,Australia,,09/05/2026,09/05/2026,,3,30-Jun,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,
11665875603,ENGINEERS WITHOUT BORDERS AUSTRALIA MONASH UNIVERSITY CHAPTER,MONASH UNIVERSITY ENGINEERS WITHOUT BORDERS,Business,21 Chancellors Walk,,,Clayton,VIC,3168,Australia,https://clubs.msa.monash.edu/organisation/7621/,22/03/2024,05/08/2004,Small,4,30-Jun,,,,,,,Y,,AUS,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
56603698935,SOCIETY FOR ANIME AND MANGA APPRECIATION,,Business,21 Chancellors Walk,,,Clayton,VIC,3168,Australia,https://www.facebook.com/monashsama,23/05/2024,18/12/2006,Small,4,30-Jun,,,,,,,Y,,AUS,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,,,Y,,,,,Y,Y,,Y,Y,,,,Y,,,Y
41810727913,Inglewood Playgroup Incorporated,,Business,895 Beaufort Street,,,Inglewood,WA,6052,,https://www.inglewoodplaygroup.com/,03/12/2012,01/11/1999,,5,30-Jun,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,
38151385566,Lathlain Playgroup Incorporated,,Business,6 Lathlain Place,,,Lathlain,WA,6100,,https://www.lathlainplaygroup.com/,03/12/2012,12/06/1905,,4,30-Nov,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,
79313708195,Barefoot Raw Inc.,,Business,71 Admiralty Cres,,,Halls Head,WA,6210,Australia,https://barefootraw.com,09/09/2024,27/08/2024,,7,30-Jun,,,,,,,,Y,,,,,,,Y,,,,,,,Y,,,Y,Y,,,,,Y,,Y,,Y,Y,,,,,,,Y,Y,Y,Y,Y,Y,Y,,,
48256601032,Community Craft Shed Inc,,Business,Cnr Marine Parade and Hodgins Road,,,Hastings,VIC,3915,Australia,,01/07/2024,01/07/2024,,4,30-Jun,,,,,,,Y,,,,,,,,Y,,,,,,,Y,,Y,Y,Y,,Y,,Y,Y,Y,Y,Y,Y,Y,Y,,Y,Y,Y,Y,,Y,Y,Y,Y,Y,,,,
22445608232,BUTLER COLLEGE PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,02/06/2025,13/09/2013,,8,31-Dec,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,
83693019582,BEAUTIFUL CRAZY ICU LTD,,Business,56 Caloola Drive,,,Tweed Heads,NSW,2485,Australia,www.beautifulcrazy.org,20/11/2025,20/11/2025,,4,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,,Y,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,Y,,,Y,,,,,,,,,,,,,,
81704492807,COBANTRY FOUNDATION,,Business,1925 Logan Rd,,,Upper Mount Gravatt,QLD,4122,Australia,,27/01/2026,27/01/2026,,3,30-Jun,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PAF1743185-M8J6L6,,Business,,,,,,,,,02/02/2026,02/02/2026,,3,30-Jun,Y,Y,Y,Y,Y,Y,Y,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28593429009,LAMP CHURCH INCORPORATED,,Business,46 Ross St,,,Blacktown,NSW,2148,Australia,,10/02/2026,10/02/2026,,5,30-Jun,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,
26510179516,DUMBLEYUNG PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,04/04/1984,,6,31-Dec,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82336752239,HAMMOND PARK PRIMARY SCHOOL PARENTS AND CITIZENS' ASSOCIATION INCORPORATED,,Business,,,,,,,,,01/07/2023,19/06/2014,Small,6,30-Jun,,,,,,,,Y,AUS,,,,,Y,,,,,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,
77923499121,GLOBAL PEACE AND DEVELOPMENT ORG INC,,Business,27-31 Railway Pde,,,Lakemba,NSW,2195,Australia,,08/08/2026,25/10/2024,,5,30-Jun,,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,,Y,Y,Y,,,Y,Y,Y,,,Y,,Y,Y,Y,,Y,Y,Y,Y,,,Y
37646738427,CAIRNS SOUTH COALITION LTD,Cairns South Together,Business,177 Bruce Hwy,,,Edmonton,QLD,4869,Australia,https://www.cairnssouthtogether.org.au/,13/04/2026,21/12/2020,,3,30-Jun,,,,Y,,,,,,,,,,Y,,,,,,,,Y,,,,,Y,,Y,,Y,Y,Y,,Y,Y,,Y,,Y,,,,,,,,,Y,,,Y
